cell_id,normalized_marker_sum,post_patch,cell_depth,number_genes,rna_amp_pass_fail,subclass,class,normalized_marker_sum_bin,amplified_quantity_ng,percent_cdna_longer_than_400bp,SLC17A6,SLC17A7,GLP2R,RORB,GAD1,SST,CALB1,PVALB,WFDC2,VIP,CALB2,morpho_call,endpipetter,Berg_etal_2020
868257910,1.190146353,nucleus+,40.7,9995,Pass,LAMP5/PAX6/Other,inhibitory,1.2,14.79671046,56,0,0,0,1.281551805,574.1352088,252.4657057,0,0,14.09706986,0,230.679325,failed,,FALSE
732141104,0.803227403,nucleus+,100.4,12117,Pass,LAMP5/PAX6/Other,inhibitory,0.9,17.4753666,58.9,14.54007661,49.85169122,0,0,92.43334413,77.89326753,0,0,27.00299941,108.0119976,10.385769,failed,7.233922698,FALSE
911022014,0.293877802,nucleus-,97.4,7727,Pass,LAMP5/PAX6/Other,inhibitory,0.3,9.364061832,42.7,0,0,0,0,0,1.595349238,0,0,0,0,0,,4.1588745,FALSE
965241743,0.888769498,nucleus+,40.4,7507,Pass,LAMP5/PAX6/Other,inhibitory,0.9,11.3448,36.5,0,0,0,0,690.8164587,0,0,0,0,0,4.317602867,medium quality,1650.619122,FALSE
700843279,0.640758365,nucleus-,89.5,6310,Pass,VIP,inhibitory,0.7,6.707782537,60.5,0,69.76360962,0,0,257.4036631,129.9046524,0,0,0,0,79.38617646,failed,3.194664716,FALSE
712903667,0.359296092,nucleus-,49.7,4313,Fail,VIP,inhibitory,0.4,6.694921197,21.2,0,0,0,0,0,0,0,0,0,0,0,,5.4486065,FALSE
832712819,0.710977531,nucleus+,52.3,8480,Pass,LAMP5/PAX6/Other,inhibitory,0.8,13.37244064,76.2,0,0,0,0,307.5561168,17.90009145,0,30.91833978,0,0,131.8097643,failed,4210.525027,FALSE
868240930,1.234001624,nucleus+,91.6,10357,Pass,LAMP5/PAX6/Other,inhibitory,,18.21656153,51.7,0,0,0,15.4341233,1036.291136,90.39986506,0,0,1.102437379,227.1021,140.0095471,high quality,8053.694311,FALSE
923115254,0.583659298,nucleus+,70.5,5008,Fail,VIP,inhibitory,0.6,6.536495268,40.8,0,0,0,0,0,0,0,0,0,80.79995547,3.591109132,,4210.526717,FALSE
1005116394,1.013849148,nucleus+,50.2,5240,Pass,LAMP5/PAX6/Other,inhibitory,1.1,12.92441512,55.6,0,36.08545035,0,0,1046.47806,0,0,0,72.17090069,0,144.3418014,high quality,2383.31654,FALSE
933108223,0.399775967,nucleus+,49.5,6472,Pass,LAMP5/PAX6/Other,inhibitory,0.4,8.908438874,42.7,0,0,0,0,118.7965121,2.639922492,0,0,0,0,176.874807,,3986.7136,FALSE
766787898,0.184812886,nucleus+,38.5,7273,Fail,LAMP5/PAX6/Other,inhibitory,0.2,5.093744322,47.7,0,0,0,0,3.975763744,0,0,0,0,0,0,,635.256768,FALSE
672324078,0.305845698,nucleus+,75.5,7439,Pass,LAMP5/PAX6/Other,inhibitory,0.4,5.414096619,52.5,0,4.055396719,0,0,125.7172983,0,0,0,0,1.351798906,0,failed,201.660592,FALSE
750841036,0.190985476,nucleus+,37.9,9025,Pass,LAMP5/PAX6/Other,inhibitory,0.2,9.020835177,67.2,0,0,0,0,30.73317839,0,0,0,0,0,0,medium quality,,FALSE
880209696,0.218715754,nucleus+,43.1,6574,Fail,LAMP5/PAX6/Other,inhibitory,0.3,10.84037337,41.5,0,0,16.62100507,5.540335024,0,0,0,0,0,0,0,,315.33312,FALSE
672659031,0.084983085,nucleus-,107.9,8927,Pass,LAMP5/PAX6/Other,inhibitory,0.1,20.82073131,66.5,0,0,0,0,0,0,0,0,0,0,0,failed,162.554192,FALSE
852651080,0.71204426,nucleus+,70.2,4291,Fail,PVALB,inhibitory,0.8,5.200525617,39.4,0,0,0,0,833.1996543,0,0,2691.139113,0,0,0,,,FALSE
645081268,0.394438125,nucleus-,68.9,3858,Pass,PVALB,inhibitory,0.4,7.999421389,28.3,0,0,0,0,0,0,0,0,0,0,0,failed,6.9336785,FALSE
642857999,0.670727898,nucleus+,26.2,4025,Pass,PVALB,inhibitory,0.7,3.378042058,79.5,0,0,0,0,548.2402563,0,0,157.3381128,0,0,0,medium quality,1080.723295,FALSE
798820629,0.297111053,nucleus+,63.6,4342,Fail,PVALB,inhibitory,0.3,3.02309643,45.7,0,0,0,1.875876972,1.875876972,0,0,125.6837572,0,0,16.88289275,,241.740576,FALSE
674610393,0.33284274,nucleus-,85,5353,Fail,PVALB,inhibitory,0.4,6.4470396,45,0,0,0,0,415.1926701,0,103.3284926,125.8728909,0,0,0,,943.734912,FALSE
650174202,0.222286388,nucleus-,70.1,6938,Fail,PVALB,inhibitory,0.3,3.752220044,33.9,0,4.031965422,0,0,72.57537759,0,0,88.70323928,0,0,0,,,FALSE
665719609,0.393636489,nucleus-,66.9,5662,Fail,IT (L2-3),excitatory,0.4,5.972724926,34.8,0,239.5627637,0,0,0,0,0,0,0,0,0,,1340.37504,FALSE
674612321,0.279630777,nucleus-,71.9,5796,Fail,IT (L4-6),excitatory,0.3,5.410786059,45.1,0,125.6524589,0,0,0,0,0,0,0,0,16.98006201,,1451.080064,FALSE
695553403,0.286996816,nucleus-,83.4,8325,Pass,IT (L2-3),excitatory,0.3,9.052710532,48.9,0,193.452436,0,0,0,0,0,0,0,0,0,failed,21.385054,FALSE
700798797,0.406752132,nucleus+,51.5,6885,Fail,IT (L2-3),excitatory,0.5,6.692420422,52.2,208.6412517,250.0509658,0,0,0,0,0,0,1.592681311,0,0,,3755.782267,TRUE
722676234,0.163658718,nucleus-,72.4,6343,Pass,L6b,excitatory,0.2,13.0653562,46.4,0,10.0967849,0,0,0,0,0,0,0,0,0,failed,242.996032,FALSE
732117083,0.342277776,nucleus+,64.1,5161,Pass,IT (L6),excitatory,0.4,6.836469038,50.8,0,432.3755275,0,9.39946799,0,0,0,0,0,0,0,failed,,FALSE
645096296,0.493458973,nucleus+,24.4,7328,Pass,IT (L4-6),excitatory,0.5,11.11118615,58.2,0,296.5502078,2.25513466,0,0,0,0,0,0,0,0,failed,106.0490928,FALSE
652079371,0.332302696,nucleus-,56.1,4603,Pass,IT (L3-5),excitatory,0.4,10.93789949,48.8,0,274.4413815,0,0,0,0,25.29766924,0,0,0,0,failed,,FALSE
653870240,0.153104719,nucleus-,50.2,4085,Pass,IT (L6),excitatory,0.2,11.41485149,53.1,0,134.8087528,0,0,0,0,0,0,137.0744462,0,0,failed,6.150349,FALSE
672664218,0.13058048,nucleus-,82.6,12783,Pass,L6b,excitatory,0.2,50.51168114,73.1,1.067665432,6.405992593,0,0,0,0,0,0,0,0,0,high quality,394.413696,FALSE
674603577,0.312156173,nucleus-,53.4,4467,Fail,IT (L4-6),excitatory,0.4,2.948997264,38.4,0,415.7543169,0,0,0,0,0,0,0,0,0,,1615.346432,FALSE
674623980,0.299324205,nucleus-,51.2,6858,Pass,IT (L4-6),excitatory,0.3,8.490726129,49.2,0,1.649748496,0,61.04069435,0,0,0,0,0,0,0,failed,5.064427,FALSE
652069611,0.236837728,nucleus-,60.4,4401,Fail,IT (L6),excitatory,0.3,15.7245391,25.6,0,64.82601931,0,0,0,0,0,0,0,0,0,,3303.31136,FALSE
672189719,0.237836922,nucleus-,78,6335,Pass,IT (L4-6),excitatory,0.3,11.02177186,50.1,0,184.1222203,0,53.70231426,0,0,0,0,0,0,0,,1855.262464,FALSE
695500630,0.426719828,nucleus-,48.1,7083,Fail,IT (L2-3),excitatory,0.5,9.850468551,28.7,0,5.388898868,0,0,41.31489132,0,0,0,0,0,0,,5.579494149,FALSE
672652996,0.150521547,nucleus-,44,8154,Pass,L6b,excitatory,0.2,13.54818317,54.8,2.895810197,102.801262,0,0,0,0,0,0,0,0,0,failed,4.088658,FALSE
700798643,0.216662473,nucleus-,62,3973,Fail,IT (L2-3),excitatory,0.3,3.014721577,41.2,0,0,0,0,0,0,0,0,0,0,0,,3.9940485,FALSE
653038343,0.190292731,nucleus-,70.7,5608,Pass,IT (L4-6),excitatory,0.2,14.37799497,42.1,0,84.56348696,0,0,0,0,0,0,0,0,0,failed,,FALSE
700831569,0.189014559,nucleus-,80,4109,Fail,IT (L2-3),excitatory,0.2,5.265943069,43,0,220.0235894,0,0,0,21.64166453,0,0,0,0,0,,4.7809085,FALSE
717081531,0.308593813,nucleus-,163.6,6186,Pass,IT (L2-3),excitatory,0.4,8.545001517,46.3,0,156.6106631,4.232720624,0,0,0,0,0,0,0,0,failed,,FALSE
717109079,0.290953136,nucleus-,97.6,6128,Pass,L5/6 NP,excitatory,0.3,5.9128926,43.4,0,49.96700455,0,12.0610011,0,0,0,130.9480119,0,0,0,failed,,FALSE
720885489,0.418936337,nucleus+,52.1,6271,Pass,IT (L4-6),excitatory,0.5,9.697906809,49.1,0,655.670006,0,284.3651683,0,0,0,0,0,0,0,failed,,FALSE
770446562,0.254992634,nucleus+,72.5,4858,Pass,IT (L4-6),excitatory,0.3,4.368727607,55,0,336.390954,0,1.128828705,0,0,0,0,0,0,0,,18.957492,FALSE
767061167,0.503101729,nucleus+,81.9,6903,Pass,IT (L2-3),excitatory,0.6,22.1109834,26.3,0,89.05357767,0,0,0,0,0,0,0,0,0,medium quality,1747.997117,TRUE
852979466,0.300641088,nucleus+,36.7,3457,Pass,IT (L4-6),excitatory,0.4,37.7612257,51.6,0,1651.779608,0,0,0,0,0,0,0,0,0,,6249.998848,FALSE
992021896,0.566988887,nucleus+,36.5,7334,Pass,IT (L4-6),excitatory,0.6,9.328360559,46.5,0,217.2298292,0,98.10379381,0,0,0,0,0,0,0,failed,2203.856774,FALSE
978182265,0.376021445,nucleus+,,4045,Fail,L5 ET,excitatory,0.4,12.41971123,29,0,118.1963241,0,0,0,0,0,0,0,0,0,,,FALSE
1061654911,0.236815574,nucleus-,50,4078,Pass,L6b,excitatory,0.3,6.785364233,38.3,0,249.0610399,0,0,0,0,0,0,0,0,0,,,FALSE
685770133,0.099817331,nucleus-,96.8,3423,Fail,L5/6 CT,excitatory,0.1,18.35009115,14.1,0,9.948466941,0,0,0,0,0,0,0,0,0,,4.424865,FALSE
758973130,0.257580438,nucleus+,63.5,4338,Pass,IT (L6),excitatory,0.3,5.290796117,61.7,0,227.5147111,0.99787154,0,0,0,0,0,0,0,0,high quality,1100.917504,FALSE
672647546,0.298378463,nucleus+,30.9,4642,Fail,IT (L2-3),excitatory,0.3,2.94460905,41,0,4.611518035,0,0,0,0,0,0,0,0,0,,473.3976,FALSE
654385109,0.133918454,nucleus-,39.9,3771,Fail,IT (L3-5),excitatory,0.2,3.462010701,56.8,0,0,0,0,0,0,0,1.463968085,1.463968085,0,0,,1285.252352,FALSE
653040263,0.373860385,nucleus+,56,11531,Pass,L6b,excitatory,0.4,20.88703115,57.1,0,22.89770451,11.44885225,27.80435547,0,0,0,0,0,0,0,high quality,,FALSE
689387023,0.292659719,nucleus-,72.9,8975,Pass,L6b,excitatory,0.3,15.73927506,62.1,0,66.97923644,0,13.39584729,0,0,0,0,66.97923644,0,0,failed,1003.90592,FALSE
716898843,0.120082815,nucleus-,101.5,5297,Fail,L6b,excitatory,0.2,11.40611614,33,0,185.353041,0,0,94.93692346,0,0,0,0,0,0,,6.414146,FALSE
676470996,0.158658161,nucleus+,93.7,4591,Fail,L6b,excitatory,0.2,13.89085268,23.3,0,0,0,0,0,0,0,0,0,55.13256626,212.2603801,,3.31671525,FALSE
700026713,0.281479535,nucleus-,,7049,Fail,L6b,excitatory,0.3,4.210664476,55.3,0,0,0,0,0,0,0,0,0,0,0,,,FALSE
732655750,0.292784263,nucleus+,96.7,5606,Pass,IT (L3-5),excitatory,0.3,8.629578235,54.3,0,203.8860685,122.3316411,0,0,0,0,0,0,0,0,failed,,FALSE
676468361,0.105587021,nucleus-,68.6,5970,Pass,L6b,excitatory,0.2,9.789345648,44.7,0,2.765884475,0,0,0,0,179.7824908,0,0,0,0,failed,5.493856,FALSE
699823560,0.175577208,nucleus-,58.6,7090,Pass,IT (L6),excitatory,0.2,10.76958529,65.5,0,18.84848333,0,0,20.10504888,0,0,0,0,0,0,failed,5.794283,FALSE
643572450,0.493734224,nucleus-,50.3,6031,Fail,LAMP5/PAX6/Other,inhibitory,0.5,19.26402426,24.6,0,0,3.586607607,0,656.3491921,0,0,563.0973943,0,0,0,,5.12202625,FALSE
643638668,0.779909442,nucleus-,40.7,15093,Fail,PVALB,inhibitory,0.8,15.19193008,30.8,18.32881901,0,183.2881901,24.43842535,38.69417347,0,0,130.3382685,0,0,2.036535446,,4.370294029,FALSE
643650634,0.210117615,nucleus-,45.4,3655,Pass,PVALB,inhibitory,0.3,4.903001284,41.3,0,0,0,0,0,46.80674991,0,881.8391683,0,0,0,failed,4.6752375,FALSE
665700287,0.308162641,nucleus-,75.7,4508,Fail,LAMP5/PAX6/Other,inhibitory,0.4,4.034192438,43.5,0,0,0,0,233.3253749,0,0,0,0,0,358.1273197,,22.040614,FALSE
695582528,0.403485383,nucleus-,35.4,6898,Fail,LAMP5/PAX6/Other,inhibitory,0.5,4.531132876,33.8,0,0,91.65504899,2.411974973,376.2680958,0,0,16.88382481,0,0,0,,,FALSE
695606829,0.412996538,nucleus-,59.9,4100,Fail,PVALB,inhibitory,0.5,1.426116486,51.7,0,0,0,0,425.4072967,0,0,0,0,0,0,,9.443825133,FALSE
720845793,0.431724175,nucleus-,49.7,3589,Fail,PVALB,inhibitory,0.5,7.176978607,27.2,0,0,0,0,291.6598839,0,0,1349.774811,0,0,0,,1108.289403,FALSE
732797657,0.501401489,nucleus+,54.3,13994,Pass,SST,inhibitory,0.6,22.30941851,68,0,4.834123108,2.417061554,1.208530777,238.0805631,0,0,0,39.88151564,0,4.834123108,failed,,FALSE
650074936,0.402641881,nucleus-,50.9,7408,Fail,PVALB,inhibitory,0.5,3.671966159,38.5,0,6.134718416,0,0,98.15549466,0,30.67359208,73.616621,0,0,0,,,TRUE
650131355,0.205916848,nucleus-,67.1,6728,Fail,LAMP5/PAX6/Other,inhibitory,0.3,3.750453858,38.9,0,1.599452348,1.599452348,0,78.37316503,0,3.198904695,102.3649502,17.59397582,0,0,,,FALSE
674650891,0.201372987,nucleus-,48.6,9202,Pass,LAMP5/PAX6/Other,inhibitory,0.3,21.54482895,65.7,0,0,0,0,0,0,0,16.67643429,0,0,0,failed,1119.987072,FALSE
652079413,0.076371592,nucleus+,89.2,6471,Pass,LAMP5/PAX6/Other,inhibitory,0.1,22.25706273,60.4,0,0,0,0,0,0,0,0,0,0,0,failed,957.98272,FALSE
652081401,0.222555925,nucleus+,56.7,4062,Pass,LAMP5/PAX6/Other,inhibitory,0.3,6.268510579,72.3,0,0,0,79.23821747,0,0,0,0,0,0,0,failed,515.88096,FALSE
712901159,0.306555332,nucleus-,80.9,5283,Fail,LAMP5/PAX6/Other,inhibitory,0.4,3.126448405,47.8,0,0,0,0,0,0,0,0,0,0,0,,4217.28,FALSE
727401782,0.318897579,nucleus+,51.9,10851,Pass,PVALB,inhibitory,0.4,25.20702453,54.9,1.120357797,2.240715595,0,1.120357797,281.2098072,0,0,0,0,0,0,,1682.405504,FALSE
653033459,0.644368141,nucleus-,50.7,4555,Fail,PVALB,inhibitory,0.7,16.58893986,23.1,0,0,0,0,4798.781158,0,0,0,0,0,0,,166.2431012,FALSE
676475392,0.241010216,nucleus+,107,5159,Fail,PVALB,inhibitory,0.3,11.4943296,22.2,0,0,0,12.14089509,0,0,0,0,0,0,0,,,FALSE
699836150,0.338295465,nucleus+,63.6,4926,Fail,PVALB,inhibitory,0.4,3.95362689,43.9,0,208.7226968,0,0,101.9713938,0,0,0,0,0,0,,497.811168,FALSE
713525559,0.505401557,nucleus+,55,5987,Fail,PVALB,inhibitory,0.6,7.83160694,30.7,0,0,0,4.592728333,1129.81117,0,0,0,0,0,0,,9.997308807,FALSE
758669364,0.399163537,nucleus+,76,6727,Fail,PVALB,inhibitory,0.4,10.32132839,52.4,0,0,26.77627087,0,441.8084693,0,0,0,0,0,0,,1482.3968,FALSE
1072354797,0.332196959,nucleus+,71.1,7808,Pass,PVALB,inhibitory,0.4,13.72366207,68.1,0,38.33671974,0,0,58.33848657,0,0,0,0,0,0,,,FALSE
857542109,0.290916049,nucleus-,62.8,10154,Pass,LAMP5/PAX6/Other,inhibitory,0.3,17.2234238,65.8,0,0,0,0.903547236,532.1893221,0,0,0,2.710641708,0,0,,,FALSE
880463055,0.400908388,nucleus+,44.1,4610,Pass,LAMP5/PAX6/Other,inhibitory,0.5,5.596109292,51.7,0,0,0,0,293.9645405,32.66272673,0,0,4.082840841,0,0,failed,1020.842266,FALSE
910987373,0.411980798,nucleus+,75,5136,Pass,LAMP5/PAX6/Other,inhibitory,0.5,12.92007679,28,0,0,0,0,222.2251971,0,0,0,0,0,0,failed,2588.997522,FALSE
1010279132,0.269300573,nucleus+,50,6985,Pass,SST,inhibitory,0.3,8.049321973,51.2,0,0,2.631329664,0,294.7089223,0,0,0,0,0,0,,,FALSE
695597297,0.634728792,nucleus-,47.9,9315,Fail,PVALB,inhibitory,0.7,5.397284073,38.7,0,0,0,0,231.6599963,0,0,0,0,0,0,,3.657542923,FALSE
732075087,0.369675599,nucleus-,72.6,6728,Pass,SST,inhibitory,0.4,8.478896874,47.2,0,0,38.25335195,0,0,0,0,0,0,270.5058459,0,failed,1808.632832,FALSE
650128235,0.270973403,nucleus+,95.1,7224,Fail,SST,inhibitory,0.3,3.988367008,36.4,0,258.0497782,0,0,82.49132255,0,50.7638908,71.91551196,617.627338,0,2.115162117,,,FALSE
653907472,0.267259817,nucleus-,70.8,5612,Pass,VIP,inhibitory,0.3,16.12282456,61.2,0,5.633834557,0,116.4325808,2.816917278,22.53533823,0,34.74197977,0,0,0,failed,3.958889,FALSE
695503829,0.279700618,nucleus-,70.2,7854,Fail,SST,inhibitory,0.3,10.72567913,38.3,0,1.909016284,0,0,11.4540977,544.0696409,30.54426054,0,1.909016284,0,0,,3.12050675,FALSE
727890795,0.14695445,nucleus+,105.8,4888,Pass,SST,inhibitory,0.2,6.434630171,44,0,0,0,0,0,0,0,0,0,0,0,failed,6.1857,FALSE
798891524,0.155261967,nucleus+,73.3,3225,Fail,VIP,inhibitory,0.2,2.923279855,38.2,0,0,0,0,0,0,8.208787781,0,0,0,0,,485.92848,FALSE
732190859,0.13453165,nucleus+,74.6,8302,Pass,PVALB,inhibitory,0.2,12.56485414,61.7,0,0,0,0,0,0,0,26.62484146,44.77814246,0,0,failed,,FALSE
700917476,0.998714324,nucleus-,96.8,15410,Pass,VIP,inhibitory,1,26.41400101,52.7,22.58614355,45.1722871,94.86180292,16.56317194,97.87328872,22.58614355,0,19.57465774,61.73545904,295.1256091,84.32160259,failed,,FALSE
674609019,0.042848551,nucleus-,72.2,8844,Pass,VIP,inhibitory,0.1,12.67144122,51.7,0,33.6686655,0,0,0,0,0,0,0,0,0,failed,71.987432,FALSE
653818084,0.140802666,nucleus-,33.2,9152,Pass,LAMP5/PAX6/Other,inhibitory,0.2,29.44907683,50.7,0,4.646985907,1.161746477,0,0,22.07318306,0,0,0,0,0,failed,9.160627,FALSE
652080761,0.15343083,nucleus-,70,5199,Pass,PVALB,inhibitory,0.2,9.221036947,55.3,0,171.9686736,0,0,2684.44181,0,0,134.1139341,0,0,0,failed,10.968116,FALSE
700026680,0.184550566,nucleus+,,8233,Fail,LAMP5/PAX6/Other,inhibitory,0.2,4.609390877,53.5,0,0,0,135.010418,0,0,0,0,0,0,0,,,FALSE
712874974,0.219307347,nucleus-,62.9,7860,Pass,LAMP5/PAX6/Other,inhibitory,0.3,9.717261015,40.2,0,0,0,0,12.29018892,0,0,0,0,0,0,failed,1384.329856,FALSE
677018383,0.180547626,nucleus-,67,5305,Fail,SST,inhibitory,0.2,5.028483476,34.9,0,0,0,0,0,0,172.1883084,0,0,0,0,,285.471168,FALSE
868060511,1.097764158,nucleus+,40.9,26341,Fail,LAMP5/PAX6/Other,inhibitory,1.1,245.7177392,40.9,14.1344754,2.019210771,76.73000931,98.94132779,30.28816157,0,4.038421543,2.019210771,24.23052926,0,4.038421543,,,FALSE
686075786,0.221346418,nucleus-,70.7,6781,Pass,SST,inhibitory,0.3,5.420395945,57.6,0,3.937478098,0,0,0,0,0,0,0,0,0,failed,772.5664,FALSE
732592325,0.826995004,nucleus-,105,13934,Pass,LAMP5/PAX6/Other,inhibitory,0.9,10.5901253,57.8,0,0,0,132.6816815,0,0,5.038544868,0,0,0,0,failed,,FALSE
665695769,0.328582784,nucleus-,92.7,3804,Fail,LAMP5/PAX6/Other,inhibitory,0.4,2.314257527,48.3,0,0,0,0,2103.924569,0,0,0,0,0,0,,368.41728,FALSE
665703472,0.027423773,nucleus-,71.2,2780,Fail,IT (L4-6),excitatory,0.1,2.249757333,42,0,0,0,2.711482042,0,0,0,0,0,0,0,,215.679072,FALSE
665719325,0,nucleus-,109,13,Fail,PVALB,inhibitory,0,0.00612163,72.5,0,0,0,0,0,0,0,0,0,0,0,,154.172752,FALSE
701072538,0.007659224,nucleus-,,4296,Fail,IT (L6),excitatory,0.1,4.540465915,47.6,0,988.8945572,0,0,0,0,0,0,0,0,0,,,FALSE
758632269,0.199983843,nucleus+,78.9,3348,Fail,IT (L2-3),excitatory,0.2,3.471175655,53.6,0,0,0,0,0,0,0,0,0,0,0,,,FALSE
835626257,0.083825175,nucleus+,51.3,2656,Fail,PVALB,inhibitory,0.1,4.497206472,24.9,0,46.49442168,0,295.1385028,0,0,0,0,0,0,0,,395.3872,FALSE
835676333,0.134777716,nucleus+,75,7718,Pass,PVALB,inhibitory,0.2,20.71449172,63.7,0,37.24331055,0,0,9.059183647,0,0,0,0,0,0,,158.972032,FALSE
840039150,0.149987409,nucleus+,71.6,4796,Pass,IT (L2-3),excitatory,0.2,9.324211454,56.1,0,138.5391204,0,21.55052984,0,0,0,0,0,0,0,,227.079216,FALSE
840066268,0.137857059,nucleus-,56.3,6776,Pass,IT (L6),excitatory,0.2,23.94729925,75.4,0,44.62257415,0,0,0,0,0,0,0,0,0,,,FALSE
852464267,0.009721004,nucleus+,46.2,3381,Pass,SST,inhibitory,0.1,6.995437644,33.1,0,0,0,0,0,0,0,128.5796674,0,0,0,,,FALSE
852586380,0.152534378,nucleus+,65,2245,Fail,IT (L6),excitatory,0.2,5.903280026,25.8,0,24.68282569,0,0,0,0,0,0,0,0,0,,534.283232,FALSE
854597364,0.009777009,nucleus+,65.8,3577,Fail,LAMP5/PAX6/Other,inhibitory,0.1,6.557758757,41.8,0,0,0,0,0,0,0,0,0,0,0,,1876.46656,FALSE
854643407,0.161865107,nucleus+,62.3,5086,Pass,VIP,inhibitory,0.2,10.21271357,62.9,0,0,0,0,0,0,0,0,0,339.200049,0,,962.309568,FALSE
880184241,0.218733776,nucleus+,23.7,1843,Fail,IT (L6),excitatory,0.3,3.928090377,34.8,0,0,0,0,0,0,0,0,0,0,0,,240.529248,FALSE
880297334,0.349640861,nucleus+,42,2415,Fail,IT (L6),excitatory,0.4,8.665033093,40.3,0,35.18586935,70.37173871,0,0,0,0,0,0,0,0,,3399.433728,FALSE
880348988,0.217274784,nucleus+,79.6,2598,Fail,PVALB,inhibitory,0.3,6.25380296,33.4,0,0,0,0,0,0,0,565.8695399,0,0,0,,9.450489,FALSE
884889997,0.07560224,nucleus+,56.2,3451,Pass,LAMP5/PAX6/Other,inhibitory,0.1,8.708609292,42.5,0,0,0,133.7814119,0,0,0,0,0,0,0,,61.17148,FALSE
885003846,0.345570798,nucleus+,35.8,5984,Fail,SST,inhibitory,0.4,7.84119799,34.8,0,0,0,0,0,0,0,27.01193928,0,0,0,,487.705856,FALSE
643587021,0.071406908,nucleus-,39.1,2463,Fail,VIP,inhibitory,0.1,14.05686351,13.9,2516.706779,0,0,0,0,0,0,0,0,0,0,,4.7762945,FALSE
643650794,0.177113371,nucleus-,63.2,4624,Pass,L5/6 NP,excitatory,0.2,8.77811145,44.6,0,0,0,0,0,12.85699592,0,0,77.14197552,0,0,failed,10.32166,FALSE
645081776,0.156361669,nucleus-,50.8,3975,Pass,VIP,inhibitory,0.2,2.528965295,47.6,0,0,0,0,100.2479072,0,0,0,0,0,0,failed,13.340531,FALSE
645082571,0.040316561,nucleus-,55.9,2746,Pass,LAMP5/PAX6/Other,inhibitory,0.1,6.894468059,39.3,0,0,0,0,0,0,0,0,0,0,0,failed,10.175765,FALSE
645084348,0.082184431,nucleus-,38.5,6099,Pass,VIP,inhibitory,0.1,17.02121281,59,0,0,0,0,0,0,0,0,0,0,0,failed,,FALSE
645086311,0.127624735,nucleus+,56.4,3693,Pass,L5/6 CT,excitatory,0.2,6.866562758,47.3,0,0,0,0,0,0,0,0,0,0,0,failed,21.472382,FALSE
653033188,0.164724776,nucleus-,48.5,3579,Fail,L6b,excitatory,0.2,5.502932493,39.1,0,0,0,0,0,0,0,0,2.692340829,0,0,,4.2067015,FALSE
656921276,0.006931126,nucleus-,36,5124,Pass,L6b,excitatory,0.1,14.72482981,53,0,0,0,0,0,0,0,0,0,0,0,,1162.004352,FALSE
665722509,0.275514811,nucleus-,58.4,3520,Fail,PVALB,inhibitory,0.3,2.988043794,35.2,0,0,0,0,0,0,0,0,0,0,0,,4574.760448,FALSE
689312807,0.276892797,nucleus-,53.1,5260,Fail,L6b,excitatory,0.3,5.278545393,36.8,0,0,5.831872935,0,0,0,0,0,0,0,0,,1490.220672,FALSE
689323474,0.144935724,nucleus-,68.8,7660,Pass,L6b,excitatory,0.2,15.41671979,63.4,0,14.10902893,0,0,0,0,0,0,0,0,0,high quality,1540.29184,FALSE
689331715,0.407139897,nucleus-,72.5,10030,Pass,LAMP5/PAX6/Other,inhibitory,0.5,20.1682243,60.5,0,28.98493812,11.21997605,0,16.82996407,0,9.349980038,0,0,0,0,high quality,1382.699303,FALSE
689359955,0.208641601,nucleus-,62.1,8820,Pass,IT (L6),excitatory,0.3,28.35607386,71,0,8.304345018,0,1.845410004,0,0,0,0,0,0,0.922705002,failed,22.283126,FALSE
689370356,0.131562093,nucleus+,75.3,8293,Pass,VIP,inhibitory,0.2,17.55958293,70.7,0,3.85169436,0,0,13.48093026,5.777541541,0,0,0,0,0,failed,,FALSE
689387760,0.155154382,nucleus-,50.1,6311,Pass,L6b,excitatory,0.2,9.089937673,64.5,0,27.74293856,26.58698278,26.58698278,0,0,0,0,0,0,0,failed,10.857234,FALSE
689398079,0.14754814,nucleus-,66.8,10445,Pass,IT (L6),excitatory,0.2,21.50443748,66.2,0,11.10775136,0,46.89939463,0,0,0,0,0,0,0,failed,7.9106625,FALSE
695615506,0.427156649,nucleus-,41.9,10347,Pass,IT (L4-6),excitatory,0.5,5.868708224,58.6,0,313.0574133,0,1.006615477,0,0,1.006615477,0,0,0,0,failed,6.093352639,FALSE
700852002,0.102693971,nucleus-,52.1,4087,Fail,L5 ET,excitatory,0.2,3.109793258,51.8,0,0,0,0,0,0,0,0,0,0,0,,8.810725,FALSE
700888745,0.171007845,nucleus-,70.1,7507,Pass,SST,inhibitory,0.2,14.35603633,66.7,0,1.148531545,0,0,0,0,0,0,0,0,0,failed,,FALSE
700941881,0.200959759,nucleus-,48.7,10408,Pass,IT (L6),excitatory,0.3,31.77679327,73.9,0,1.146263182,0,19.48647409,0,0,3.438789546,0,0,0,63.04447501,failed,3.56676075,FALSE
720772457,0.110687778,nucleus+,68.6,1852,Fail,PVALB,inhibitory,0.2,7.502784661,52.5,0,0,0,0,0,0,0,536.8628625,0,0,0,,5.353735,FALSE
720784738,0.256485061,nucleus-,43,2069,Fail,SST,inhibitory,0.3,13.38674318,13.3,0,0,0,0,0,3564.561775,0,0,0,0,0,,1386.953088,FALSE
