maxmappingprobability,sample_id,dataset
1,SM-D9E5J_S18_E1-50,FACS
1,SM-D9E5J_S19_E1-50,FACS
1,SM-D9E5J_S20_E1-50,FACS
1,SM-D9E5J_S22_E1-50,FACS
0.78,SM-D9E5J_S23_E1-50,FACS
0.94,SM-D9E5J_S25_E1-50,FACS
1,SM-D9E5J_S26_E1-50,FACS
1,SM-D9E5J_S29_E1-50,FACS
1,SM-D9E5J_S31_E1-50,FACS
1,SM-D9E5J_S33_E1-50,FACS
1,SM-D9E5J_S35_E1-50,FACS
0.97,SM-D9E5J_S36_E1-50,FACS
0.53,SM-D9E5J_S37_E1-50,FACS
1,SM-D9E5J_S38_E1-50,FACS
1,SM-D9E5J_S40_E1-50,FACS
0.5,SM-D9E5J_S43_E1-50,FACS
0.83,SM-D9E5J_S45_E1-50,FACS
1,SM-D9E5J_S46_E1-50,FACS
1,SM-D9E5J_S50_E1-50,FACS
1,SM-D9E5J_S51_E1-50,FACS
0.63,SM-D9E5J_S52_E1-50,FACS
1,SM-D9E5J_S53_E1-50,FACS
0.8,SM-D9E5J_S54_E1-50,FACS
0.99,SM-D9E5J_S55_E1-50,FACS
1,SM-D9E5J_S57_E1-50,FACS
0.55,SM-D9E5J_S58_E1-50,FACS
1,SM-D9E5J_S59_E1-50,FACS
1,SM-D9E5J_S60_E1-50,FACS
1,SM-D9E5J_S61_E1-50,FACS
1,SM-D9E5J_S62_E1-50,FACS
1,SM-D9E5J_S63_E1-50,FACS
1,SM-D9E5J_S64_E1-50,FACS
1,SM-D9E5J_S66_E1-50,FACS
1,SM-D9E5J_S67_E1-50,FACS
1,SM-D9E5J_S68_E1-50,FACS
1,SM-D9E5J_S69_E1-50,FACS
1,SM-D9E5J_S70_E1-50,FACS
1,SM-D9E5J_S71_E1-50,FACS
1,SM-D9E5J_S72_E1-50,FACS
1,SM-D9E5J_S73_E1-50,FACS
1,SM-D9E5J_S74_E1-50,FACS
1,SM-D9E5J_S75_E1-50,FACS
1,SM-D9E5J_S76_E1-50,FACS
1,SM-D9E5J_S77_E1-50,FACS
1,SM-D9E5J_S78_E1-50,FACS
1,SM-D9E5J_S79_E1-50,FACS
0.9,SM-D9E5J_S80_E1-50,FACS
1,SM-D9E5J_S85_E1-50,FACS
1,SM-D9E5J_S86_E1-50,FACS
1,SM-D9E5J_S89_E1-50,FACS
1,SM-D9E5J_S90_E1-50,FACS
0.98,SM-D9E5J_S91_E1-50,FACS
0.65,SM-D9E5J_S92_E1-50,FACS
1,SM-D9E5J_S93_E1-50,FACS
1,SM-D9E5J_S94_E1-50,FACS
0.79,SM-D9E5J_S95_E1-50,FACS
1,SM-D9E5W_S41_E1-50,FACS
0.97,SM-D9E5W_S42_E1-50,FACS
1,SM-D9E5W_S43_E1-50,FACS
1,SM-D9E5W_S44_E1-50,FACS
0.79,SM-D9E5W_S45_E1-50,FACS
1,SM-D9E5W_S46_E1-50,FACS
0.49,SM-D9E5W_S47_E1-50,FACS
1,SM-D9E5W_S48_E1-50,FACS
1,SM-D9E5W_S49_E1-50,FACS
1,SM-D9E5W_S50_E1-50,FACS
1,SM-D9E5W_S51_E1-50,FACS
1,SM-D9E5W_S52_E1-50,FACS
1,SM-D9E5W_S53_E1-50,FACS
1,SM-D9E5W_S54_E1-50,FACS
1,SM-D9E5W_S55_E1-50,FACS
0.44,SM-D9E5W_S56_E1-50,FACS
0.36,SM-D9E5W_S58_E1-50,FACS
1,SM-D9E5W_S59_E1-50,FACS
0.33,SM-D9E5W_S60_E1-50,FACS
1,SM-D9E5W_S61_E1-50,FACS
1,SM-D9E5W_S62_E1-50,FACS
1,SM-D9E5W_S63_E1-50,FACS
1,SM-D9E5W_S64_E1-50,FACS
1,SM-D9E5X_S57_E1-50,FACS
1,SM-D9E5X_S58_E1-50,FACS
1,SM-D9E5X_S59_E1-50,FACS
0.91,SM-D9E5X_S60_E1-50,FACS
1,SM-D9E5X_S61_E1-50,FACS
1,SM-D9E5X_S64_E1-50,FACS
0.92,SM-D9E5X_S65_E1-50,FACS
1,SM-D9E5X_S66_E1-50,FACS
1,SM-D9E5X_S68_E1-50,FACS
0.54,SM-D9E5X_S69_E1-50,FACS
1,SM-D9E5X_S70_E1-50,FACS
1,SM-D9E5X_S71_E1-50,FACS
1,SM-D9E5X_S72_E1-50,FACS
1,SM-D9E61_S57_E1-50,FACS
1,SM-D9E61_S58_E1-50,FACS
1,SM-D9E61_S59_E1-50,FACS
1,SM-D9E61_S60_E1-50,FACS
0.72,SM-D9E61_S61_E1-50,FACS
0.41,SM-D9E61_S62_E1-50,FACS
1,SM-D9E61_S63_E1-50,FACS
0.91,SM-D9E61_S64_E1-50,FACS
1,SM-D9E61_S65_E1-50,FACS
0.99,SM-D9E61_S66_E1-50,FACS
1,SM-D9E61_S67_E1-50,FACS
1,SM-D9E61_S68_E1-50,FACS
0.47,SM-D9E61_S69_E1-50,FACS
0.85,SM-D9E61_S70_E1-50,FACS
0.53,SM-D9E61_S71_E1-50,FACS
0.39,SM-D9E61_S72_E1-50,FACS
1,SM-D9E61_S73_E1-50,FACS
0.53,SM-D9E61_S74_E1-50,FACS
1,SM-D9E61_S75_E1-50,FACS
0.98,SM-D9E61_S76_E1-50,FACS
0.98,SM-D9E61_S77_E1-50,FACS
1,SM-D9E61_S78_E1-50,FACS
0.86,SM-D9E61_S79_E1-50,FACS
0.66,SM-D9E61_S80_E1-50,FACS
1,SM-D9E61_S81_E1-50,FACS
1,SM-D9E61_S82_E1-50,FACS
0.9,SM-D9E61_S83_E1-50,FACS
1,SM-D9E61_S84_E1-50,FACS
0.44,SM-D9E61_S85_E1-50,FACS
1,SM-D9E61_S86_E1-50,FACS
0.37,SM-D9E61_S87_E1-50,FACS
1,SM-D9E61_S88_E1-50,FACS
1,SM-D9E61_S89_E1-50,FACS
0.98,SM-D9E61_S90_E1-50,FACS
1,SM-D9E61_S91_E1-50,FACS
1,SM-D9E61_S92_E1-50,FACS
1,SM-D9E61_S93_E1-50,FACS
0.97,SM-D9E61_S94_E1-50,FACS
0.99,SM-D9E61_S95_E1-50,FACS
1,SM-D9E61_S96_E1-50,FACS
0.57,SM-D9E62_S57_E1-50,FACS
0.97,SM-D9E62_S58_E1-50,FACS
0.98,SM-D9E62_S59_E1-50,FACS
1,SM-D9E62_S60_E1-50,FACS
0.83,SM-D9E62_S61_E1-50,FACS
0.42,SM-D9E62_S62_E1-50,FACS
0.95,SM-D9E62_S64_E1-50,FACS
1,SM-D9E62_S65_E1-50,FACS
0.49,SM-D9E62_S66_E1-50,FACS
1,SM-D9E62_S67_E1-50,FACS
0.52,SM-D9E62_S68_E1-50,FACS
0.55,SM-D9E62_S69_E1-50,FACS
0.93,SM-D9E62_S70_E1-50,FACS
0.95,SM-D9E62_S71_E1-50,FACS
1,SM-D9E62_S72_E1-50,FACS
1,SM-D9E62_S73_E1-50,FACS
1,SM-D9E62_S74_E1-50,FACS
0.95,SM-D9E62_S75_E1-50,FACS
1,SM-D9E62_S77_E1-50,FACS
0.99,SM-D9E62_S78_E1-50,FACS
1,SM-D9E62_S79_E1-50,FACS
0.98,SM-D9E62_S80_E1-50,FACS
1,SM-D9E62_S81_E1-50,FACS
0.87,SM-D9E62_S82_E1-50,FACS
0.59,SM-D9E62_S83_E1-50,FACS
1,SM-D9E62_S84_E1-50,FACS
0.91,SM-D9E62_S85_E1-50,FACS
0.53,SM-D9E62_S86_E1-50,FACS
0.69,SM-D9E62_S87_E1-50,FACS
1,SM-D9E62_S89_E1-50,FACS
0.52,SM-D9E62_S91_E1-50,FACS
0.95,SM-D9E62_S92_E1-50,FACS
0.97,SM-D9E62_S93_E1-50,FACS
1,SM-D9E62_S94_E1-50,FACS
1,SM-D9E62_S95_E1-50,FACS
1,SM-D9E62_S96_E1-50,FACS
1,SM-D9E63_S01_E1-50,FACS
1,SM-D9E63_S02_E1-50,FACS
1,SM-D9E63_S03_E1-50,FACS
1,SM-D9E63_S05_E1-50,FACS
1,SM-D9E63_S06_E1-50,FACS
0.5,SM-D9E63_S07_E1-50,FACS
0.52,SM-D9E63_S08_E1-50,FACS
0.36,SM-D9E63_S17_E1-50,FACS
1,SM-D9E63_S18_E1-50,FACS
1,SM-D9E63_S19_E1-50,FACS
1,SM-D9E63_S20_E1-50,FACS
1,SM-D9E63_S21_E1-50,FACS
0.51,SM-D9E63_S22_E1-50,FACS
0.39,SM-D9E63_S23_E1-50,FACS
1,SM-D9E63_S24_E1-50,FACS
0.94,SM-D9E63_S25_E1-50,FACS
0.75,SM-D9E63_S26_E1-50,FACS
1,SM-D9E63_S27_E1-50,FACS
1,SM-D9E63_S28_E1-50,FACS
0.96,SM-D9E63_S29_E1-50,FACS
0.69,SM-D9E63_S30_E1-50,FACS
0.77,SM-D9E63_S31_E1-50,FACS
0.74,SM-D9E63_S32_E1-50,FACS
0.41,SM-D9E63_S33_E1-50,FACS
0.52,SM-D9E63_S34_E1-50,FACS
0.99,SM-D9E63_S35_E1-50,FACS
0.96,SM-D9E63_S36_E1-50,FACS
0.64,SM-D9E63_S37_E1-50,FACS
0.42,SM-D9E63_S38_E1-50,FACS
0.99,SM-D9E63_S39_E1-50,FACS
1,SM-D9E63_S40_E1-50,FACS
1,SM-D9E63_S41_E1-50,FACS
0.54,SM-D9E63_S42_E1-50,FACS
0.46,SM-D9E63_S43_E1-50,FACS
0.8,SM-D9E63_S44_E1-50,FACS
0.64,SM-D9E63_S45_E1-50,FACS
0.99,SM-D9E63_S46_E1-50,FACS
1,SM-D9E63_S47_E1-50,FACS
1,SM-D9E63_S48_E1-50,FACS
0.99,SM-D9E63_S49_E1-50,FACS
1,SM-D9E63_S50_E1-50,FACS
0.66,SM-D9E63_S51_E1-50,FACS
1,SM-D9E63_S52_E1-50,FACS
1,SM-D9E63_S53_E1-50,FACS
0.33,SM-D9E63_S54_E1-50,FACS
0.42,SM-D9E63_S56_E1-50,FACS
1,SM-D9E63_S57_E1-50,FACS
1,SM-D9E63_S58_E1-50,FACS
0.57,SM-D9E63_S59_E1-50,FACS
0.52,SM-D9E63_S60_E1-50,FACS
0.96,SM-D9E63_S61_E1-50,FACS
1,SM-D9E63_S62_E1-50,FACS
1,SM-D9E63_S63_E1-50,FACS
1,SM-D9E63_S65_E1-50,FACS
1,SM-D9E63_S66_E1-50,FACS
1,SM-D9E63_S67_E1-50,FACS
1,SM-D9E63_S68_E1-50,FACS
1,SM-D9E63_S69_E1-50,FACS
1,SM-D9E63_S70_E1-50,FACS
1,SM-D9E63_S71_E1-50,FACS
0.58,SM-D9E63_S72_E1-50,FACS
0.81,SM-D9E63_S73_E1-50,FACS
1,SM-D9E63_S74_E1-50,FACS
0.48,SM-D9E63_S75_E1-50,FACS
0.73,SM-D9E63_S76_E1-50,FACS
1,SM-D9E63_S78_E1-50,FACS
0.96,SM-D9E63_S79_E1-50,FACS
0.81,SM-D9E63_S80_E1-50,FACS
0.54,SM-D9E63_S81_E1-50,FACS
0.56,SM-D9E63_S83_E1-50,FACS
0.39,SM-D9E63_S84_E1-50,FACS
1,SM-D9E63_S85_E1-50,FACS
1,SM-D9E63_S86_E1-50,FACS
0.78,SM-D9E63_S87_E1-50,FACS
0.43,SM-D9E63_S88_E1-50,FACS
1,SM-D9E63_S89_E1-50,FACS
0.72,SM-D9E63_S90_E1-50,FACS
0.53,SM-D9E63_S91_E1-50,FACS
1,SM-D9E63_S92_E1-50,FACS
0.95,SM-D9E63_S93_E1-50,FACS
0.96,SM-D9E63_S95_E1-50,FACS
0.81,SM-D9E63_S96_E1-50,FACS
0.96,SM-D9E66_S89_E1-50,FACS
1,SM-D9E66_S90_E1-50,FACS
1,SM-D9E66_S91_E1-50,FACS
1,SM-D9E66_S92_E1-50,FACS
1,SM-D9E66_S93_E1-50,FACS
1,SM-D9E66_S94_E1-50,FACS
1,SM-D9E66_S96_E1-50,FACS
1,SM-D9E67_S89_E1-50,FACS
1,SM-D9E67_S90_E1-50,FACS
1,SM-D9E67_S91_E1-50,FACS
0.93,SM-D9E67_S92_E1-50,FACS
1,SM-D9E67_S96_E1-50,FACS
0.99,SM-D9EOS_S01_E1-50,FACS
1,SM-D9EOS_S02_E1-50,FACS
0.92,SM-D9EOS_S03_E1-50,FACS
0.97,SM-D9EOS_S04_E1-50,FACS
0.99,SM-D9EOS_S05_E1-50,FACS
1,SM-D9EOS_S06_E1-50,FACS
1,SM-D9EOS_S07_E1-50,FACS
1,SM-D9EOS_S08_E1-50,FACS
1,SM-D9EOS_S17_E1-50,FACS
1,SM-D9EOS_S18_E1-50,FACS
1,SM-D9EOS_S20_E1-50,FACS
1,SM-D9EOS_S22_E1-50,FACS
1,SM-D9EOS_S23_E1-50,FACS
1,SM-D9EOS_S24_E1-50,FACS
1,SM-D9EOS_S25_E1-50,FACS
0.97,SM-D9EOS_S28_E1-50,FACS
1,SM-D9EOS_S29_E1-50,FACS
1,SM-D9EOS_S32_E1-50,FACS
0.81,SM-D9EOS_S33_E1-50,FACS
0.83,SM-D9EOS_S34_E1-50,FACS
0.98,SM-D9EOS_S35_E1-50,FACS
0.94,SM-D9EOS_S36_E1-50,FACS
0.63,SM-D9EOS_S38_E1-50,FACS
1,SM-D9EOS_S39_E1-50,FACS
1,SM-D9EOS_S40_E1-50,FACS
0.99,SM-D9EOS_S41_E1-50,FACS
1,SM-D9EOS_S42_E1-50,FACS
0.76,SM-D9EOS_S43_E1-50,FACS
1,SM-D9EOS_S44_E1-50,FACS
1,SM-D9EOS_S45_E1-50,FACS
0.57,SM-D9EOS_S46_E1-50,FACS
1,SM-D9EOS_S47_E1-50,FACS
1,SM-D9EOS_S48_E1-50,FACS
1,SM-D9EOS_S49_E1-50,FACS
1,SM-D9EOS_S50_E1-50,FACS
1,SM-D9EOS_S51_E1-50,FACS
1,SM-D9EOS_S52_E1-50,FACS
0.5,SM-D9EOS_S53_E1-50,FACS
0.9,SM-D9EOS_S54_E1-50,FACS
1,SM-D9EOS_S55_E1-50,FACS
1,SM-D9EOS_S56_E1-50,FACS
1,SM-D9EOS_S57_E1-50,FACS
0.93,SM-D9EOS_S58_E1-50,FACS
0.6,SM-D9EOS_S59_E1-50,FACS
0.59,SM-D9EOS_S60_E1-50,FACS
1,SM-D9EOS_S61_E1-50,FACS
0.67,SM-D9EOS_S62_E1-50,FACS
0.94,SM-D9EOS_S63_E1-50,FACS
1,SM-D9EOS_S64_E1-50,FACS
0.55,SM-D9EOS_S65_E1-50,FACS
1,SM-D9EOS_S66_E1-50,FACS
1,SM-D9EOS_S67_E1-50,FACS
1,SM-D9EOS_S68_E1-50,FACS
0.64,SM-D9EOS_S69_E1-50,FACS
0.55,SM-D9EOS_S70_E1-50,FACS
1,SM-D9EOS_S71_E1-50,FACS
0.53,SM-D9EOS_S72_E1-50,FACS
0.84,SM-D9EOS_S73_E1-50,FACS
0.97,SM-D9EOS_S74_E1-50,FACS
0.98,SM-D9EOS_S76_E1-50,FACS
0.62,SM-D9EOS_S77_E1-50,FACS
0.54,SM-D9EOS_S78_E1-50,FACS
1,SM-D9EOS_S79_E1-50,FACS
0.84,SM-D9EOS_S80_E1-50,FACS
1,SM-D9EOS_S82_E1-50,FACS
0.77,SM-D9EOS_S83_E1-50,FACS
0.33,SM-D9EOS_S84_E1-50,FACS
1,SM-D9EOS_S85_E1-50,FACS
1,SM-D9EOS_S86_E1-50,FACS
0.98,SM-D9EOS_S87_E1-50,FACS
1,SM-D9EOS_S88_E1-50,FACS
1,SM-D9EOS_S94_E1-50,FACS
1,SM-D9EOS_S95_E1-50,FACS
1,SM-D9EOS_S96_E1-50,FACS
1,SM-D9EOT_S01_E1-50,FACS
1,SM-D9EOT_S02_E1-50,FACS
0.76,SM-D9EOT_S03_E1-50,FACS
1,SM-D9EOT_S04_E1-50,FACS
0.97,SM-D9EOT_S05_E1-50,FACS
0.99,SM-D9EOT_S08_E1-50,FACS
1,SM-D9EOT_S10_E1-50,FACS
1,SM-D9EOT_S11_E1-50,FACS
1,SM-D9EOT_S15_E1-50,FACS
1,SM-D9EOT_S25_E1-50,FACS
0.8,SM-D9EOT_S26_E1-50,FACS
1,SM-D9EOT_S27_E1-50,FACS
0.86,SM-D9EOT_S28_E1-50,FACS
0.72,SM-D9EOT_S29_E1-50,FACS
1,SM-D9EOT_S33_E1-50,FACS
0.53,SM-D9EOT_S34_E1-50,FACS
1,SM-D9EOT_S35_E1-50,FACS
0.99,SM-D9EOT_S36_E1-50,FACS
1,SM-D9EOT_S37_E1-50,FACS
0.54,SM-D9EOT_S38_E1-50,FACS
0.87,SM-D9EOT_S39_E1-50,FACS
0.61,SM-D9EOT_S40_E1-50,FACS
0.6,SM-D9EOT_S41_E1-50,FACS
1,SM-D9EOT_S42_E1-50,FACS
1,SM-D9EOT_S43_E1-50,FACS
0.52,SM-D9EOT_S44_E1-50,FACS
1,SM-D9EOT_S45_E1-50,FACS
1,SM-D9EOT_S46_E1-50,FACS
0.67,SM-D9EOT_S47_E1-50,FACS
0.76,SM-D9EOT_S48_E1-50,FACS
0.96,SM-D9EOT_S49_E1-50,FACS
0.58,SM-D9EOT_S50_E1-50,FACS
0.9,SM-D9EOT_S51_E1-50,FACS
0.99,SM-D9EOT_S52_E1-50,FACS
0.51,SM-D9EOT_S53_E1-50,FACS
0.62,SM-D9EOT_S54_E1-50,FACS
0.92,SM-D9EOT_S55_E1-50,FACS
1,SM-D9EOT_S56_E1-50,FACS
0.69,SM-D9EOT_S57_E1-50,FACS
0.93,SM-D9EOT_S58_E1-50,FACS
0.83,SM-D9EOT_S59_E1-50,FACS
0.53,SM-D9EOT_S60_E1-50,FACS
0.52,SM-D9EOT_S61_E1-50,FACS
0.99,SM-D9EOT_S62_E1-50,FACS
0.76,SM-D9EOT_S63_E1-50,FACS
1,SM-D9EOT_S64_E1-50,FACS
0.78,SM-D9EOT_S65_E1-50,FACS
0.51,SM-D9EOT_S66_E1-50,FACS
0.54,SM-D9EOT_S67_E1-50,FACS
0.65,SM-D9EOT_S68_E1-50,FACS
0.54,SM-D9EOT_S69_E1-50,FACS
0.93,SM-D9EOT_S70_E1-50,FACS
0.53,SM-D9EOT_S71_E1-50,FACS
0.87,SM-D9EOT_S72_E1-50,FACS
0.84,SM-D9EOT_S73_E1-50,FACS
1,SM-D9EOT_S74_E1-50,FACS
0.8,SM-D9EOT_S75_E1-50,FACS
0.97,SM-D9EOT_S76_E1-50,FACS
0.56,SM-D9EOT_S77_E1-50,FACS
1,SM-D9EOT_S78_E1-50,FACS
0.94,SM-D9EOT_S79_E1-50,FACS
0.54,SM-D9EOT_S80_E1-50,FACS
1,SM-D9EP5_S01_E1-50,FACS
1,SM-D9EP5_S02_E1-50,FACS
0.53,SM-D9EP5_S03_E1-50,FACS
1,SM-D9EP5_S04_E1-50,FACS
1,SM-D9EP5_S05_E1-50,FACS
1,SM-D9EP5_S06_E1-50,FACS
1,SM-D9EP5_S07_E1-50,FACS
1,SM-D9EP5_S08_E1-50,FACS
1,SM-D9EP5_S09_E1-50,FACS
1,SM-D9EP5_S10_E1-50,FACS
0.52,SM-D9EP5_S11_E1-50,FACS
1,SM-D9EP5_S12_E1-50,FACS
1,SM-D9EP5_S13_E1-50,FACS
1,SM-D9EP5_S14_E1-50,FACS
1,SM-D9EP5_S15_E1-50,FACS
1,SM-D9EP5_S16_E1-50,FACS
0.6,SM-D9EP5_S33_E1-50,FACS
1,SM-D9EP5_S34_E1-50,FACS
0.92,SM-D9EP5_S36_E1-50,FACS
0.99,SM-D9EP5_S37_E1-50,FACS
1,SM-D9EP5_S38_E1-50,FACS
1,SM-D9EP5_S39_E1-50,FACS
1,SM-D9EP5_S40_E1-50,FACS
0.77,SM-D9EP5_S41_E1-50,FACS
0.49,SM-D9EP5_S42_E1-50,FACS
1,SM-D9EP5_S43_E1-50,FACS
1,SM-D9EP5_S44_E1-50,FACS
1,SM-D9EP5_S47_E1-50,FACS
1,SM-D9EP5_S48_E1-50,FACS
0.99,SM-D9EP5_S57_E1-50,FACS
1,SM-D9EP5_S58_E1-50,FACS
0.98,SM-D9EP5_S59_E1-50,FACS
1,SM-D9EP5_S60_E1-50,FACS
1,SM-D9EP5_S62_E1-50,FACS
1,SM-D9EP5_S63_E1-50,FACS
1,SM-D9EP5_S64_E1-50,FACS
0.36,SM-D9EP5_S65_E1-50,FACS
0.81,SM-D9EP5_S66_E1-50,FACS
0.37,SM-D9EP5_S67_E1-50,FACS
0.59,SM-D9EP5_S68_E1-50,FACS
0.49,SM-D9EP5_S69_E1-50,FACS
0.76,SM-D9EP5_S70_E1-50,FACS
0.3,SM-D9EP5_S71_E1-50,FACS
0.37,SM-D9EP5_S72_E1-50,FACS
0.98,SM-D9EP5_S73_E1-50,FACS
1,SM-D9EP5_S74_E1-50,FACS
1,SM-D9EP5_S75_E1-50,FACS
0.53,SM-D9EP5_S76_E1-50,FACS
0.61,SM-D9EP5_S77_E1-50,FACS
1,SM-D9EP5_S78_E1-50,FACS
0.56,SM-D9EP5_S79_E1-50,FACS
0.53,SM-D9EP5_S80_E1-50,FACS
0.83,SM-D9EP5_S81_E1-50,FACS
0.51,SM-D9EP5_S82_E1-50,FACS
1,SM-D9EP5_S83_E1-50,FACS
1,SM-D9EP5_S84_E1-50,FACS
0.95,SM-D9EP5_S85_E1-50,FACS
0.49,SM-D9EP5_S86_E1-50,FACS
0.55,SM-D9EP5_S87_E1-50,FACS
0.52,SM-D9EP5_S88_E1-50,FACS
1,SM-D9EP5_S89_E1-50,FACS
1,SM-D9EP5_S90_E1-50,FACS
0.97,SM-D9EP5_S91_E1-50,FACS
0.91,SM-D9EP5_S92_E1-50,FACS
0.97,SM-D9EP5_S93_E1-50,FACS
0.51,SM-D9EP5_S94_E1-50,FACS
1,SM-D9EP5_S95_E1-50,FACS
0.79,SM-D9EP5_S96_E1-50,FACS
1,SM-D9EP8_S01_E1-50,FACS
1,SM-D9EP8_S02_E1-50,FACS
1,SM-D9EP8_S03_E1-50,FACS
1,SM-D9EP8_S04_E1-50,FACS
0.53,SM-D9EP8_S05_E1-50,FACS
1,SM-D9EP8_S06_E1-50,FACS
1,SM-D9EP8_S07_E1-50,FACS
0.95,SM-D9EP8_S08_E1-50,FACS
1,SM-D9EP8_S09_E1-50,FACS
1,SM-D9EP8_S10_E1-50,FACS
0.53,SM-D9EP8_S11_E1-50,FACS
0.56,SM-D9EP8_S12_E1-50,FACS
1,SM-D9EP8_S13_E1-50,FACS
1,SM-D9EP8_S14_E1-50,FACS
1,SM-D9EP8_S15_E1-50,FACS
1,SM-D9EP8_S16_E1-50,FACS
0.96,SM-D9EP8_S18_E1-50,FACS
1,SM-D9EP8_S19_E1-50,FACS
0.52,SM-D9EP8_S20_E1-50,FACS
1,SM-D9EP8_S21_E1-50,FACS
0.89,SM-D9EP8_S22_E1-50,FACS
0.49,SM-D9EP8_S23_E1-50,FACS
0.98,SM-D9EP8_S24_E1-50,FACS
0.96,SM-D9EP8_S26_E1-50,FACS
1,SM-D9EP8_S27_E1-50,FACS
0.98,SM-D9EP8_S28_E1-50,FACS
0.64,SM-D9EP8_S29_E1-50,FACS
1,SM-D9EP8_S30_E1-50,FACS
0.39,SM-D9EP8_S31_E1-50,FACS
0.51,SM-D9EP8_S32_E1-50,FACS
1,SM-D9EP8_S33_E1-50,FACS
1,SM-D9EP8_S35_E1-50,FACS
0.61,SM-D9EP8_S36_E1-50,FACS
0.51,SM-D9EP8_S37_E1-50,FACS
1,SM-D9EP8_S38_E1-50,FACS
0.97,SM-D9EP8_S39_E1-50,FACS
0.67,SM-D9EP8_S41_E1-50,FACS
0.85,SM-D9EP8_S42_E1-50,FACS
1,SM-D9EP8_S43_E1-50,FACS
0.85,SM-D9EP8_S44_E1-50,FACS
1,SM-D9EP8_S45_E1-50,FACS
0.99,SM-D9EP8_S46_E1-50,FACS
0.55,SM-D9EP8_S47_E1-50,FACS
1,SM-D9EP8_S48_E1-50,FACS
0.64,SM-D9EP8_S49_E1-50,FACS
1,SM-D9EP8_S50_E1-50,FACS
0.97,SM-D9EP8_S52_E1-50,FACS
1,SM-D9EP8_S53_E1-50,FACS
0.56,SM-D9EP8_S54_E1-50,FACS
1,SM-D9EP8_S55_E1-50,FACS
0.95,SM-D9EP8_S56_E1-50,FACS
0.97,SM-D9EP8_S57_E1-50,FACS
0.62,SM-D9EP8_S59_E1-50,FACS
0.63,SM-D9EP8_S60_E1-50,FACS
1,SM-D9EP8_S61_E1-50,FACS
1,SM-D9EP8_S62_E1-50,FACS
1,SM-D9EP8_S64_E1-50,FACS
0.56,SM-D9EP8_S65_E1-50,FACS
0.64,SM-D9EP8_S66_E1-50,FACS
0.62,SM-D9EP8_S67_E1-50,FACS
1,SM-D9EP8_S68_E1-50,FACS
1,SM-D9EP8_S71_E1-50,FACS
1,SM-D9EP8_S72_E1-50,FACS
0.86,SM-D9EP8_S73_E1-50,FACS
1,SM-D9EP8_S74_E1-50,FACS
1,SM-D9EP8_S77_E1-50,FACS
1,SM-D9EP8_S79_E1-50,FACS
1,SM-D9EP8_S80_E1-50,FACS
0.84,SM-D9EPG_S25_E1-50,FACS
1,SM-D9EPG_S26_E1-50,FACS
0.99,SM-D9EPG_S28_E1-50,FACS
0.95,SM-D9EPG_S29_E1-50,FACS
0.91,SM-D9EPG_S30_E1-50,FACS
0.95,SM-D9EPG_S31_E1-50,FACS
0.63,SM-D9EPG_S32_E1-50,FACS
1,SM-D9EPH_S25_E1-50,FACS
0.8,SM-D9EPH_S26_E1-50,FACS
1,SM-D9EPH_S27_E1-50,FACS
0.66,SM-D9EPH_S28_E1-50,FACS
0.97,SM-D9EPH_S29_E1-50,FACS
1,SM-D9EPH_S30_E1-50,FACS
0.99,SM-D9EPH_S32_E1-50,FACS
1,SM-D9EPH_S33_E1-50,FACS
1,SM-D9EPH_S34_E1-50,FACS
0.82,SM-D9EPH_S35_E1-50,FACS
1,SM-D9EPH_S36_E1-50,FACS
0.54,SM-D9EPH_S37_E1-50,FACS
0.85,SM-D9EPH_S38_E1-50,FACS
0.56,SM-D9EPH_S39_E1-50,FACS
0.63,SM-D9EPM_S33_E1-50,FACS
1,SM-D9EPM_S34_E1-50,FACS
0.47,SM-D9EPM_S35_E1-50,FACS
0.75,SM-D9EPM_S36_E1-50,FACS
1,SM-D9EPM_S37_E1-50,FACS
1,SM-D9EPM_S38_E1-50,FACS
0.42,SM-D9EPM_S39_E1-50,FACS
0.98,SM-D9EPM_S40_E1-50,FACS
0.53,SM-D9EPM_S41_E1-50,FACS
1,SM-D9EPM_S42_E1-50,FACS
0.81,SM-D9EPM_S43_E1-50,FACS
1,SM-D9EPM_S45_E1-50,FACS
0.99,SM-D9EPM_S46_E1-50,FACS
0.88,SM-D9EPM_S47_E1-50,FACS
1,SM-D9EPM_S48_E1-50,FACS
0.51,SM-D9EPM_S49_E1-50,FACS
0.56,SM-D9EPM_S50_E1-50,FACS
1,SM-D9EPM_S51_E1-50,FACS
1,SM-D9EPM_S52_E1-50,FACS
1,SM-D9EPM_S53_E1-50,FACS
0.97,SM-D9EPM_S54_E1-50,FACS
0.56,SM-D9EPM_S55_E1-50,FACS
0.55,SM-D9EPM_S56_E1-50,FACS
1,SM-D9EPM_S57_E1-50,FACS
1,SM-D9EPM_S58_E1-50,FACS
1,SM-D9EPM_S59_E1-50,FACS
1,SM-D9EPM_S60_E1-50,FACS
1,SM-D9EPM_S61_E1-50,FACS
1,SM-D9EPM_S62_E1-50,FACS
0.58,SM-D9EPM_S63_E1-50,FACS
0.71,SM-D9EPM_S65_E1-50,FACS
1,SM-D9EPM_S66_E1-50,FACS
1,SM-D9EPM_S67_E1-50,FACS
1,SM-D9EPM_S68_E1-50,FACS
1,SM-D9EPM_S69_E1-50,FACS
